resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_cadence,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,"{'id': 54565248, 'resource_state': 1}",Ochtendloop,4009.6,1328,1338,1.0,Run,Run,,14648587253,2025-05-31T08:12:53Z,2025-05-31T10:12:53Z,(GMT+01:00) Europe/Brussels,7200.0,,,,1,7,0,2,0,"{'id': 'a14648587253', 'summary_polyline': 'ezovH}~f[ZMH?JNDh@\\lBj@pETdCVtF@`AXlF?r@Ff@J`E\\dF@h@?dA@\\PRF@XENFt@fAN^v@tANb@NRTj@X^Nb@PRj@dANTLXRZFRt@pAJXVZ`@|@bA|Ar@vAFT\\h@z@fB\\|@jBrDx@pAJVPT@HlAlBxAlCjAjBFTX\\p@~AxAxF\\`BLXFd@r@tCA`@UtBo@bMIp@K|AS`ECXUbEI~@C`AO`C?^CF?RKrAEdAI|@EbAIh@CXI^Gt@Ot@i@bBk@vBe@tAo@|BSp@Yr@k@xB}@jCi@rBo@rBOl@_@bAa@zAWp@gAfBc@d@UNo@j@uAl@URE@EHFZB~@XzCLlATvA?RIFqAp@GJ?NGNa@`@_AlA_ApAS`@i@l@INGPCl@L`DHnFAH@IAmAIuC?UHw@AI', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.040519, 4.628476]","[51.038386, 4.584538]",3.019,4.26,True,162.7,189.0,False,True,12.2,8.0,15631508857,15631508857,garmin_ping_444081391063,False,0,0,False,86.8,372.2,482.0,370.0,True,494.7
2,"{'id': 54565248, 'resource_state': 1}",Ochtendsessie pilates,0.0,3652,3652,0.0,Workout,Pilates,,14648291570,2025-05-31T07:03:54Z,2025-05-31T09:03:54Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,4,0,1,0,"{'id': 'a14648291570', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,104.8,146.0,False,True,0.0,0.0,15631195154,15631195154,garmin_ping_444074242859,False,0,0,False,57.3,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Namiddagloop,12369.2,4761,4764,167.0,Run,Run,0.0,14632120356,2025-05-29T13:47:49Z,2025-05-29T15:47:49Z,(GMT+01:00) Europe/Brussels,7200.0,,,,8,9,0,2,0,"{'id': 'a14632120356', 'summary_polyline': 'gp`uHeilZ[}@g@u@M_@Gk@]mAkBuEw@aCs@eBi@aBm@wAa@oAcAgCi@{AkCwG{@sCUe@Sq@eDaJSa@_AwCgBqEgAcD}CgIk@iBKa@a@iAy@sBgAaDOUUu@o@yAe@cB[m@w@_CUg@a@sA{@qBy@wCcAcDYsAe@_BkAgF}AgFWsAcAcDwAyFwAsEw@aDWc@gBmB_A\\aBbAmAl@iC`BARBFt@RnADhBKbAWn@[bAYXUvAu@|@o@`CmAf@_@r@YTCx@Zn@BvCa@fAc@ZQp@Mr@Ah@Jb@`@N^RP|@~Az@lAzAxAZLTRbA^xAz@x@VvC^LLFLBXGf@a@^EXB`@R|@Dn@[hEMfA?ZHz@Vb@j@`BLx@?^Qf@q@^w@BmCKc@FQLQXKn@?d@^vA|@lBVv@p@dBb@v@VrANXn@lCjArDh@~Bj@jBl@xC`AzCDZ?z@P|AxAtG@Tf@rCVvBP~DE`CBlAG\\KtBI`@u@xBO~@O\\]b@GXw@hBU|@Mx@Cb@Mb@GvBDj@Rf@NPn@LFFDP?ROh@o@r@k@P_A@m@\\INUr@e@dD]|@iA`Bg@l@MFu@t@Y\\_@VcBxAU\\u@h@QCIDGV]p@g@j@gAx@SXeAlASNm@v@GBaAz@_AxAONQX]VcC~Ci@z@O`@OpAExBGz@e@hCm@zAoArBO`@W`@WJa@X_@L{AdA_@p@e@j@a@v@_@X[H?l@X|D@n@LxA@v@DRB`DL|DRpDFNFCVq@D_CCm@@cAHw@Li@Xy@Xg@NQVQpCs@zAKbACl@g@f@y@b@g@LAr@TjAhAXLPA~Ae@dBy@rBk@`A_@D[FsBAw@D_CCaA@cDH{A?}CJcDEK?YBeAAuDFa@@k@Ci@BuDE[Fw@F}BC}AC]Am@E]H_@`@BVYXB^PTB`HRr@GvDTlDBbGVDHDx@SrBDt@RzATz@V^`@nBXl@b@jBAr@B^FJXxA\\z@j@xCp@pBl@pCPpAd@bBTtAzAzFVpATt@RdAX~@XzAPp@RhATn@^dBLHp@O~FiDNOP}@RmDPuAAgADy@AgA]}FAc@}@gBi@k@We@Sk@Ea@c@{BaAuAYu@UkAIWw@oAgAaCk@eBi@kAgAqBmAgDSmAWqA', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[50.798286, 4.491872]","[50.798487, 4.492236]",2.598,5.08,True,142.3,178.0,False,True,125.4,79.6,15613767643,15613767643,garmin_ping_443496680242,False,0,0,False,84.2,343.0,573.0,351.0,True,1633.1
2,"{'id': 54565248, 'resource_state': 1}",Avondloop,6939.7,2101,2162,39.0,Run,Run,,14602590029,2025-05-26T17:05:01Z,2025-05-26T19:05:01Z,(GMT+01:00) Europe/Brussels,7200.0,,,,6,11,0,1,0,"{'id': 'a14602590029', 'summary_polyline': 'cosvHkzvUB?JOJ_@@GEUMUYu@o@iAm@m@W[UqA@[d@mBLy@@a@SOMU]c@O]e@oBM]K_@[q@_@_AIMi@mBSqCMaCGe@Bc@y@qFIgAMUKs@ISICMB[Bw@X]FIBI?mAf@gAXgCz@IFa@JMHWF]PK?EEGQU{BUsAMkA@IJSLEl@]rAc@j@]`@CTIVOPQHC`@C\\Ob@KZOTEl@Wh@Mb@SPCROJ?JFHVN~AFLL@RKt@SRIl@It@[RMD?PMD?dAa@TE|Aq@dA]NIpA_@fAm@~@SzAm@LLBHJ|@@XEXQV}@Xc@JYLKDUTm@Ry@f@]Lk@b@m@VSFa@XiAb@[V{@TG?c@RUDmAd@SDc@P}@XOLc@RkAV_AZUBe@RSDqAf@eDdA_A`@M?GCKUUuBCe@[_C?SFO^IdBk@TMtAc@h@WVGz@Yp@[REXMRCd@SREpAo@LFFNF\\F`AHVJDDA`A[`@QPAZIt@YPEv@[RGJGPEr@[NEb@WRGVMr@On@YpAq@bB_@b@Ub@MD@BDP~A?\\GPKJaAVQ@]Li@^aA`@o@`@E@k@VQRo@ZABiAf@o@RWRQHwAd@uAh@i@NEAmCdAqAVOHy@VEBgBh@_C|@g@TaAXQLOFG?GEKUU{C_@uC@IRMPAVGx@]XQjA_@NApAe@RId@QhAc@F?d@QNCp@]D?HFF`@NxBj@vEX`ABRB`@@`BHf@Rn@Hl@?`@DZ@`@\\lCHnBJx@\\hB\\bAd@t@Zt@^l@h@tAFH@PRb@ZLJEx@_AXg@POJEL@LFFNLj@N`A\\`AFJL@jAc@REHKHMBgBBQAQOe@MoAGUAc@IUCCE?QTm@lAe@^IBg@\\E@WRMPQNy@~AWl@GHa@vAYjBAh@DTd@f@b@Xf@lAV^', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.059225, 3.726628]","[51.059293, 3.727337]",3.303,5.16,True,168.5,186.0,False,True,14.4,7.2,15582075045,15582075045,garmin_ping_442558307672,False,1,0,False,85.0,410.5,703.0,410.0,True,862.5
2,"{'id': 54565248, 'resource_state': 1}",Namiddagloop,10132.8,3228,3320,41.0,Run,Run,,14570523080,2025-05-23T13:23:23Z,2025-05-23T15:23:23Z,(GMT+01:00) Europe/Brussels,7200.0,,,,3,11,0,1,0,"{'id': 'a14570523080', 'summary_polyline': 'qnsvHy|vUSAKKy@cBoA}AIWA]Ic@?g@V_A\\_APs@@M}@y@[o@m@}Ai@gAY_@Yu@UaAUeBEcA[{DE_AOoAM]MwAKwA@}@OaAKUUBWPiBl@w@NsAb@i@HiDrAy@TMEIYIeAo@{EHM|@WvAk@bAg@f@M^SlBw@dAU`Bm@p@_@PHDPDNHhAFTFHN@|Ao@j@IjBw@jA_@hBq@ZS|Bw@fAk@`BWlAc@FJ@h@Fl@?PUx@H\\HNd@JLS`@UJAHHLl@?xADp@F^NnBVnAH~AFHh@QHBFfADdCVV^F`GuBl@GvBm@|AMlBo@hAeAHUlAuA`@Up@m@zEyC~A{At@a@XYRC`@PDLFZTVz@c@j@c@h@W\\IT?hDm@l@ApDc@jEQl@Y^Cd@OfAs@b@m@RSr@gAn@s@^_AJO\\oAf@gAXaAFKZORF`@n@ZrA\\tBVb@Nd@RTd@TV?NONe@h@QLSPOPE`@Bf@Tb@f@`@|@r@fCNXLJd@FvAOjACv@NVPRZRf@Bd@?~@Cj@Oz@Qp@SXIVOvA@LD@LZRz@PvB`@nD^t@b@nAb@`Aj@d@fA^v@F^CdAT|ADLFZ`@JTDRENyAlBk@l@]r@w@bAq@n@gB|BaBdAiB`BU?g@R}@La@X_Af@KPMf@ON[HeA?[a@kAYYCk@Do@\\}A^Ui@Ky@QIm@Jg@?}ATeATIEEIQyAa@qAKw@EgAUqBCy@UgAEa@@[Gc@CC{@Z[V]P[Z_B~@mAZ_BbAGEg@o@KGQ@gA^g@`AKFu@?KGESCa@BQZw@VGp@Hr@W`@YPe@HMb@DPC|@Y\\U^M\\WtAo@r@i@jAm@PNXtABh@MTkAd@{D|B[JkB`AGCO_@MQOGe@Fk@T[Ga@Bm@[GMES@UFe@?Oc@mC_@_AS]Uy@Q_@QmAMWa@oBUs@a@gBKSk@uBQeAQWM]Qy@aAz@{BzA_DrCe@\\o@VSd@IFgCf@g@Nm@Zm@f@uAdBWPqCp@y@BaB^}@D]m@MAu@Xe@F}@l@eB|@qAdBi@P_@l@MDq@p@wC|AeAdBcBjA}@bAi@dAWp@MRe@~AC^Op@?v@HX\\d@f@d@fBlD?JK\\', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.059137, 3.727011]","[51.05913, 3.726681]",3.139,5.0,True,162.2,177.0,False,True,10.6,2.6,15547467489,15547467489,garmin_ping_441547378627,False,1,0,False,85.3,389.6,619.0,383.0,True,1253.6
2,"{'id': 54565248, 'resource_state': 1}",Avondloop,10018.5,3245,3255,29.0,Run,Run,,14552653850,2025-05-21T16:24:33Z,2025-05-21T18:24:33Z,(GMT+01:00) Europe/Brussels,7200.0,,,,6,11,0,1,0,"{'id': 'a14552653850', 'summary_polyline': 'gosvHyzvUVQ?_@k@}@}@qBEOFe@l@cBb@oBRm@j@eAdBqCBO@YCOIW?IDQp@sArAq@D?b@SNS`@Wf@g@HFJAf@s@D?`@g@JEl@y@lByAjAW~@_@ZHJ\\HDVEd@B^Ir@GVK^A|@]`@AXQd@I^_@zAuBLIrBu@fBUZMZg@bBeAtAuAzAiAdBcBp@e@DFLx@X\\b@rB\\lATfAnAlEFd@Rr@^z@X`AFJ\\fBTLf@~@?L@DREIFc@DCNFTFFNAfAk@^WnAe@^Y`CkAl@Ul@c@vBgAPFFNLdAZ|ADZAZKJy@ZmEfCUDs@\\s@f@q@X[T{BdAOBa@Va@LkAx@m@XMIIUg@uDE]@KBIHIb@Q`@YpCqApAe@j@_@hCcAp@c@n@UnBiAhAg@ZULCLX`@jCLj@@HEPIJe@R[ViAf@{BlAm@PQP_Ap@OEk@u@UEs@X[XIJSd@QNs@BOMGQAS@SJ]HKnASh@]`@ORYJYNO`@H`A]fEsBvBoAD?FLXhBJ\\NtALl@Hh@LvB\\fDRv@Zx@F|@FJ`ACvDs@LDHPHf@@b@HLzD}@bABPJh@NrATT?NKRu@HKxBoAtASPS`Au@tAmAv@{@pCmCx@cA`@m@hBoBHOBg@GSUa@SOuBIi@SiAA]GaA_@k@c@W]gAgCQeAEw@YcCG{@Gc@OYIq@BaAFa@R_@Nc@\\}ABi@?YK}@a@_A[Yi@QwCPk@A_@MGISc@e@kBe@iAc@g@[Ii@@a@RM?KJe@JC@EXIT[@]Ic@a@_@u@Ge@[oAU}Aa@o@g@IY\\Yn@Qj@Uf@CNSr@a@|@IFOh@g@d@cAzAMVc@f@g@^u@Vw@NuFb@oCJiC`@{@HgB^uA~@}@`@]Z_@VKPsBfAg@b@qBlAk@j@cAj@eAz@aBfBw@j@WPmC`AER@ZO`AAx@GVIF{A\\wDf@MCU_@a@EOBYTeAZwAz@MNULcAbAUZo@VU`@m@\\_A|@{@b@q@VIJa@z@UZ_BhACJBLZj@n@lCLPJ?`Bo@HILi@DeAAQYoAKsAKk@IGKBcAbBaC|AgAtBIHM\\CP]~@c@lB?v@Rf@HNr@l@|@dBb@n@HT@VG^EHa@^', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.059243, 3.726699]","[51.059309, 3.726492]",3.087,5.28,True,168.8,186.0,False,True,14.8,7.0,15528244814,15528244814,garmin_ping_440947471789,False,1,0,False,83.0,393.8,636.0,395.0,True,1279.2
2,"{'id': 54565248, 'resource_state': 1}",Ochtendloop,8626.3,3885,3885,9.0,Run,Run,,14505963860,2025-05-17T08:33:59Z,2025-05-17T10:33:59Z,(GMT+01:00) Europe/Brussels,7200.0,,,,3,7,0,1,0,"{'id': 'a14505963860', 'summary_polyline': 'e`kvHisdZm@POH[JmAz@ONMCKOGUS_AYaAUoAMAo@^G@IGEQQgBEUGy@Gi@IcAHOVIfBu@h@[z@Yh@Y\\WjAi@HOOiAQcAMkAEGIAYLMAGW]gCEOUmAI}@GiBE_@Cs@Gi@Cs@Ks@QwCc@kEu@_Em@qAOQMGKc@EGi@_@s@[iB[yERgCd@o@Te@`@UXk@fAQd@W|AKfAQ|@M~@MtAChBOpA[xAC`@?LG^AjACHMjAKd@_@bAETOb@OZa@l@Ox@QvAM`BAp@Ib@Av@M`B@JHLvAfADHBLSdAQb@YVc@PIFADHt@DHFBTIJBDH@JMd@[p@{@tAORKF_@AOHKn@MbBGf@?PH`@JHRETA~Bp@`@CTDRL\\`@TPz@PJKDKPmBLo@FODE?G\\Zl@~@h@p@PZHHJ@FELa@l@sANc@LQTo@\\m@DOAUu@mCCWa@cAGa@BKn@Y~@UPOHONO\\GX?zAYz@IZS`@_@h@_@p@m@d@[rBy@r@g@dBo@dB}@r@[FMGs@QiAISOeAGKGA[PEEEIIm@ESg@_DM_A?QQ_@OmDKoDOcBC}@{@uGOu@O_@k@aA]WK_@k@g@YQSIw@Qi@Gg@?}@FeBDkBXkA^SBYLQPc@l@c@z@Wx@Mz@QlBIZKl@SrBBDCj@Dh@Kp@Sz@APKd@QrB@h@U`BM\\g@vBYj@]h@KVQbAOxCI`AGX?v@M~A@HHJVRTXd@XHJEb@Up@GZ]V]JGFELDr@BJJDRGF?JHBPg@jA]n@s@bAIFa@EGBILGRGjASzA@RBRJJFBRGf@Df@Lx@JTJh@Bb@XTXPPz@PNGDODg@T}AF[HMFAHH@Db@h@Zd@VXTb@RNLADEl@qAh@uAXm@Pc@JO@SGc@a@mAEUQa@]aBMYuAmA[SU[i@a@WYMGi@c@IC]b@Uh@C@KMIFk@bBQVOLW~@Yr@MXg@z@a@f@KFIBQGOJMt@YvCDVDHJHF@FETAd@L`AJXLp@DPFh@l@TP~@TJMH]JkALu@DQHKVNNZ`@l@LHLRVV@AFNFFLDHGl@kAh@sAFSr@}AAc@Qe@{@iDUu@?GBGhA[RA\\SX_@HGd@Cn@O`BQVIzBeB^a@|@c@Lp@f@lFFZDFF@h@[HEHDBBPx@Vt@d@xBPFj@_@', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.015877, 4.452531]","[51.016589, 4.452141]",2.22,3.04,True,138.1,149.0,False,True,9.0,4.2,15476806892,15476806892,garmin_ping_439526460071,False,0,0,False,81.4,278.9,356.0,280.0,True,1083.4
2,"{'id': 54565248, 'resource_state': 1}",Namiddagsessie tennis,2141.3,3339,4526,0.0,Workout,Tennis,,14500144371,2025-05-16T15:37:33Z,2025-05-16T17:37:33Z,(GMT+01:00) Europe/Brussels,7200.0,,,,0,6,0,1,0,"{'id': 'a14500144371', 'summary_polyline': 'kmkvHsrfZC?DHCEBIGQ@VBAGBL@BFDE@B@GE??BE@KECBDBAB@MCDBACH?GLB@@?DD?@KWB@GABBDCGAFB?CG@E?H@GCFDDCCAA@ACE@DIJ@@PGJBEIK@?CC@B?CG?LBE?FA?BG?BEDC?DGA@BWAEAJ@P?CAB@CDJFD@E?GD@?H@CA@?KBCIJC?C?IK@BKFDK@B@A?@A?BBACBQCB?LADBOAGC@?LBB?CB@C?AKCBBFFKLX?Q@PC@BECDBAA@CIO@@?CEBB?GCJDMCLD?BEJBQ@ACC??GCA?BFDC@@??SRRBACLAKMGC@BAA@?E@DACAB?CB?AC@FHG@TBH?IGKM?DEE@BC?D?EC@BW?VKJHCLB?MEMEACH@L@GAFBGABB@EO@RDCEAJ??DCEETIIE?HC@C@?FJBDBCEQMB?DDMA?BI@BELAA@ECL?G?BFAFD?EADCKEGBEABAKAF@N@@A?@?AG?HBGF@ECCCAFDA@MC@CFAL?C@?@EVDGHAFAKMK@CNAMVEQABB@AE@A@F?EAYCF@LDF?CADHLD@CIKK?D?A@I?GGB@FB@?A@D?CANDIASEDARBKEDFOEL@HDMAK?F@?C@CFFIPFBCCAAD@KJd@?MKOF?G??BAE@HAHACCDDAAC@@?BA?CGB@?C@JBA@EGB?GSCBA?C?DAADIEPEFNGF?AIA?ACI@AB?AD?CEA?@B???@@E?BD@BL?FA?CWGA?DLDHEKIKF?C@B?CFD@HBUCXEKCECBF??IADAKA@?HBB??ACBBC@CK?JCBNB@DOGDU?FEJ@@BG?KEJAHB@D?FDFCAQQAAJ@EB@CEA@BB@EC?NJD?CECBOEAAB@EKDH@AAC@FC@BEA@?IAJBGBHFD@FA@BG?IUYCD@\\@EB?AABIAHDBCCAE@??C@BCL?ICDDSB?CPA?J?HG?ABBACAD@GC@BDCCD?C?AHDC?HHBGG@@AGEJ?MDDEPIK?KOAF@AD?I@CABC?@?A??FAEDB?KAPLLGQGEBCHN@ECDIK@@?CJC?BC?GCCH@CIDB?JEE?AH?c@?RHBDNKIE@DAC@BKCBB?AD?M?BBACJM@HA?DFU?D@CCCATCAFI?E@@EDDADNDBCBH[@BBC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[51.017984, 4.462665]","[51.017856, 4.46267]",0.641,2.72,True,116.3,199.0,False,True,5.6,5.0,15470468127,15470468127,garmin_ping_439312880040,False,0,0,False,59.5,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Avondloop,5006.8,1428,1428,13.0,Run,Run,,14480411642,2025-05-14T17:12:02Z,2025-05-14T19:12:02Z,(GMT+01:00) Europe/Brussels,7200.0,,,,3,8,0,1,0,"{'id': 'a14480411642', 'summary_polyline': 'mosvHyyvU`@o@BKCSSe@{@_BYq@COF_@\\oA`@cBd@qATi@h@w@`@s@n@y@D[ASK]?Wh@qAPQRI`@UPGRQPGRSb@WVWVs@r@_AXWJQb@SRE`@YRGJGXUXOF?b@W^GTKTERIL?LFDFHb@R?NEv@BVAVIRCj@OFEp@KJET?b@Kf@Yh@e@~@mAf@_@\\OVMREVMh@IP@d@QJ@TETa@PQ|@e@fAcAx@m@^a@PITSRM`@a@PKHKdAw@FMCW@k@Gq@Oc@@IHMtAw@`@[TCd@QRAXG\\?j@O`@CXI^AXGR?XER@VGR@l@G\\?t@KD@|@Eb@KDBRC\\Qr@Kf@Mt@e@JI\\e@NOv@_AR[PONYXi@Pg@DWVs@Tg@z@qBF[G[EEu@SUM[K}@SKDCRDn@FZ`@n@LLD@HM`@_AJKRMJARBJHHVEPm@nAK`@]x@Qt@e@`AEEIZGN_@f@OXSRa@v@YZqAx@WFOHMB_@L}@JCBs@Do@JQA_@@IBKAQDe@?WDOAWBg@@kALWHsAPaARCBc@HWNa@PuAx@KB_@Z[PUT_@VkAr@i@`@KJw@b@cAt@[PMLgAn@u@n@_@f@_@Xy@|@_ChA_AZA@I`@C|@IBmAHk@TeAp@]JM@ONMn@GHQBIC[g@QEQ@i@Rq@XWPg@PSTYNMPg@d@UXiAdAWJORULe@d@m@b@[Py@ZYVm@fAAHAHHx@?PGRo@z@Yd@cApBy@vB', 'resource_state': 2}",False,False,False,False,everyone,False,g20684238,"[51.059273, 3.726533]","[51.05939, 3.728742]",3.506,5.36,True,181.2,190.0,False,True,10.6,6.0,15449359578,15449359578,garmin_ping_438667043812,False,1,0,False,85.2,448.3,571.0,445.0,True,640.2
2,"{'id': 54565248, 'resource_state': 1}",Ochtendsessie krachttraining,0.0,5000,5000,0.0,WeightTraining,WeightTraining,30.0,14453098819,2025-05-12T05:14:06Z,2025-05-12T07:14:06Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,6,0,1,0,"{'id': 'a14453098819', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,100.3,147.0,False,True,0.0,0.0,15420496291,15420496291,garmin_ping_437852267532,False,0,0,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Namiddagrit,60219.2,9340,10082,179.0,Ride,Ride,,14448116880,2025-05-11T12:33:24Z,2025-05-11T14:33:24Z,(GMT+01:00) Europe/Brussels,7200.0,,,,0,11,0,2,0,"{'id': 'a14448116880', 'summary_polyline': 'ub|tHohtZHJoEpR}Dt_@_MjQsAa@wA}AmE_LgAsEk@cF{@kQkAkE{@wBcPoW_FsLqEiEsGsLeAsAmAu@eKqC}CcCsL_TeDmHw@u@_BQyDiF_K}HgEqBaIsIkDu@cIbAcE|AyGlFiCp@kW}D_KkDkLjAiAKo@oBmCeEaIk]{DeLm@kCiAeC{AmBGy@iCcIaEoKiDsSgAqM]yLm@iCsDcGgF}MqIgNgG}DyKk@qA}A_A_CsBsBOgF|@gI`@{ReBaXzCqNq@yCuAoCc@{AgFoImFaP{U{k@kF_JeLqOwF{JqFyRm@eAyPuO{NiTyBuI}CmJaIyPeB_FqA}J}D{O~CsSmF{Pg@gDGeBF{CzDoXpBkJgHaFdAeAp@qAz@wDL{BUs@mEaFgU}SsAeIyMa^XuFc@oFRs@|@iAVsBSo@iBuAmBuEkAc@iBXWM]_AgEej@EwFOsAm@gAwAeP_AuBeJuO_AiAeFqESuAn@qCG_AeAyAkEkJnAsCx@_@_@c@qAFO_@N[l@D\\gAdDeSqJaAyMc@uF?aAZiAlAXdCdAhBBxFJ@OJIdBy@VK^a@`FoFu@Wv@wC_@mA`KiEuBuIoHeAP}Lg@[VkCbG{Cw@mEgBqDmHyAgIq@wNQaAoBwFuA_AFsIKmBL{DNoBjAwEhAkBq@k@iSLyLUoCdB_AQy@_AsAa@{h@c@MBEr@wDb@k@Sg@u@qBMm[M_`AzNqAj@kAlAuC~IsTfy@_@Vo@WCWUF_@~BwMlf@g{@~yAzy@ywA|@oBhNeh@dA\\qOnj@yIhO~AlN?rGM\\uGtAYk@kAiIYOeY~e@Gr@\\zE]~@a@V{BaAc@N{V`d@s_@rp@u@jFsN|sAQRw@QsAvHAVf@yBd@gE`ANwShnBsb@b{DSbELhBp@jCbDbHX~AH|B]fCawAxnCkVrb@_CfDkEhISLa@{@S@_kAjpB}Onc@wI~WoCjHkAtB]rBsStl@slArhDqGpNe`@rv@qBa@e@k@oA_CQcBuCqFw@]m@h@]CwA{BaNgOUw@_Bu@zAbAs@_@}@Bm@eBQOwCs@gXsMc@}DbAeKLaH]yFmDaZ?}I[a@uAHy@oFmOgr@iBgE_BqAyCWqE|Cw@DmAeV]qQBoBvAwMk@}Mj@yRAoJ]oPRqGq@}KiBmQyBqMo@{MmAcP_@_Pb@wQcBeROgGLqNnC_SIiHxAsK|@cLGoJuCuXKmVa@uMKaOo@mFYiGs@qEiB|@Ej@u@j@wDlFKn@BxDVR', 'resource_state': 2}",False,False,False,False,everyone,False,,"[50.775637, 4.532723]","[51.038327, 4.584017]",6.447,13.3,True,129.6,174.0,False,True,113.6,4.2,15415165335,15415165335,garmin_ping_437654886118,False,0,0,False,,,,,,
2,"{'id': 54565248, 'resource_state': 1}",Middagtraining,1778.7,3693,4893,0.0,Workout,Workout,,14448113271,2025-05-11T09:07:20Z,2025-05-11T11:07:20Z,(GMT+01:00) Europe/Brussels,7200.0,,,,0,1,0,2,0,"{'id': 'a14448113271', 'summary_polyline': 'kxztH{ajZ?F@C?AABJAMBDGAA@D@ED?IF@C@?CD?C?BDEGBDCA??FCCHAC?ABAEDDCI?DB?E?B?A@?EAN@I?JAMBFADCSBDAPAMBHCA@A?K@C@DAD@LCKB@BE?GPP?DA?@??CCBDBEA?@DCECDDAA@CAMC?D?@NE??DCCBWBVG@@@BU@DD@E@?I@FCABEAHB?AC?H?KADKACFE@EUDFAH@?CCAK@LC?@MBDAGBC?NHBAEE?LFDE@FEMBB?BC??BDAABD?EMABDBCE@DQ?BFA?IMEL?QBC@LCHBYCXCMBA?HAE@IBFCJAEDAE@?EBDA@AA@AAB?AD@@G?HBDBEB??EDB?DE@@OFD@DCHIC?GCAFKDPI@@EDAAJCE?DBI@DIAFBAI@DA@BCABB@EE?BBBAGB@GDFG?@KCDAGCAIGH?C?LAAA@BUBTCACMBBEH@CB?EI@ADBCHB@C@AG?FB?AKB@ABAI@LCMFFG@BEB?E?BAEHD?GCDAC??D@GF@?CBP?C?BE@?GCBCA@IC?BA@H?GCF@B@KAB@AAALH@IDADG@TE@?]BNAJCA?QF?CFB@AKCBBAAB@EC?DAAF@EAB?AE?EEKH?I@FCFAKB@@H?CAKECAFJAE??LF?GCCIBA@NEAH@CCCMBB@L@EFA?FGG?G@ACNAC?IB?CA@HAIDFBGL?CN@F?W?H?AGRCGBBBCBBA@ACB??W@HAAAF@FE?BAAC@ACJ@EBBCBGEHE@@EB?C?BB@?CCB@C?BCCG@AO@FKIBL@CA@AOB?ABAC@B?EDDEB@H?EBAEEBAAPFKID?KBD?FB@@ECKA@@CEN?EBE?PG?@EHCAKE?AD@LB@ECB?AAB?C@@?A??CAF@??E?BBCACADA?@CCB@@AA?BDGFC?B@CCNGD@@DE?F@WFCDBBECHFAC@?EA?B@CLCY@FB@?JC@EGIC?EN?BDCAAR?Q?HABBUADBCKPMIA@BBCA@G@HEABFAK@BCAB?CFAGDDAGBMCBBA?@CBD?CNEKBE@PACC@?@?KB??HAG@BHC@GNH?BC?DE@DGFAC@?C?DS?FBC?D?EE?@RBGCO@TC??B?KBM?DC@BRCE?KE@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[50.768862, 4.480462]","[50.76876, 4.480394]",0.482,1.6,True,99.1,161.0,False,True,70.0,69.9,15415161706,15415161706,garmin_ping_437654768310,False,0,0,False,55.9,,,,,
